transaction_id,store_id,department,brand,channel,upc,sku,product_name,quantity,units_sold,units_received,revenue,cost,margin,price,discount,return_flag,exchange_flag,transaction_date,sell_through_flag,premium_flag,transaction_flag
TXN-03-03860,STORE-015,Apparel,BrandD,Mobile,UPC-254276819,SKU-APP-3128,Jacket,3,3,1,345.0,195.99,149.01,133.08,18.08,1,1,2025-12-01 01:00:00,1,0,1
TXN-03-06012,STORE-016,Grocery,BrandD,In-Store,UPC-625095626,SKU-GRO-5990,Coffee,6,6,3,2060.94,1288.85,772.09,393.23,49.74,0,0,2025-12-21 04:00:00,1,0,1
TXN-03-06021,STORE-018,Home & Garden,BrandA,Online,UPC-420173965,SKU-HOM-5278,Vase,2,2,1,651.4,440.36,211.04,395.85,70.15,0,0,2025-12-10 23:00:00,1,1,1
TXN-03-03276,STORE-007,Apparel,BrandA,Mobile,UPC-625726169,SKU-APP-1434,Shoes,5,5,1,1106.8,572.02,534.78,242.28,20.92,0,0,2025-12-05 17:00:00,1,1,1
TXN-03-05803,STORE-010,Electronics,BrandE,Online,UPC-111706381,SKU-ELE-5763,Headphones,9,9,2,2139.57,922.64,1216.93,283.88,46.15,1,1,2025-12-07 08:00:00,1,0,1
TXN-03-00435,STORE-004,Apparel,BrandB,In-Store,UPC-786588509,SKU-APP-9259,Scarf,2,2,4,19.28,11.09,8.19,11.68,2.04,0,0,2025-12-05 12:00:00,0,0,1
TXN-03-05499,STORE-003,Grocery,BrandD,Online,UPC-478887156,SKU-GRO-2356,Cereal,9,9,4,1207.89,527.08,680.81,181.03,46.82,0,0,2025-12-14 08:00:00,0,0,1
TXN-03-02891,STORE-003,Home & Garden,BrandC,In-Store,UPC-808710826,SKU-HOM-3286,Plant Pot,3,3,1,16.59,8.44,8.15,6.24,0.71,0,0,2025-12-16 14:00:00,0,1,1
TXN-03-05703,STORE-016,Sports,BrandA,Mobile,UPC-851127241,SKU-SPO-5832,Resistance Band,9,9,0,3009.24,2172.39,836.85,447.61,113.25,0,0,2025-12-03 06:00:00,1,0,1
TXN-03-03403,STORE-007,Grocery,BrandD,Online,UPC-292591656,SKU-GRO-8131,Coffee,1,1,4,230.81,106.14,124.67,286.62,55.81,0,0,2025-12-28 22:00:00,1,0,1
TXN-03-06383,STORE-004,Electronics,BrandH,Online,UPC-761615314,SKU-ELE-4741,Monitor,1,1,0,61.71,40.37,21.34,76.67,14.96,0,0,2025-12-26 17:00:00,1,0,1
TXN-03-01025,STORE-009,Electronics,BrandA,In-Store,UPC-208410913,SKU-ELE-2373,Camera,9,9,2,1456.38,958.75,497.63,181.31,19.49,0,0,2025-12-19 00:00:00,1,0,1
TXN-03-00409,STORE-020,Electronics,BrandB,In-Store,UPC-406002101,SKU-ELE-2959,Headphones,7,7,4,1574.16,1128.09,446.07,300.54,75.66,0,0,2025-12-18 22:00:00,0,0,1
TXN-03-02562,STORE-017,Home & Garden,BrandD,Online,UPC-277945239,SKU-HOM-9410,Lamp,9,9,4,2147.85,914.61,1233.24,264.27,25.62,0,0,2025-12-30 13:00:00,0,0,1
TXN-03-05559,STORE-017,Home & Garden,BrandF,In-Store,UPC-463156752,SKU-HOM-2887,Tool Set,6,6,4,1540.56,959.78,580.78,315.66,58.9,0,0,2025-12-12 15:00:00,0,0,1
TXN-03-05797,STORE-017,Electronics,BrandC,Online,UPC-912048376,SKU-ELE-4386,Headphones,8,8,3,405.36,208.66,196.7,66.22,15.55,0,0,2025-12-06 21:00:00,1,0,1
TXN-03-01690,STORE-001,Grocery,BrandC,Online,UPC-416565860,SKU-GRO-2605,Bread,6,6,0,2017.68,1466.24,551.44,470.02,133.74,0,0,2025-12-19 11:00:00,1,1,1
TXN-03-01921,STORE-013,Apparel,BrandF,Mobile,UPC-310113823,SKU-APP-1793,Shoes,9,9,4,2923.92,2134.74,789.18,371.37,46.49,0,0,2025-12-26 01:00:00,1,1,1
TXN-03-04703,STORE-015,Apparel,BrandB,In-Store,UPC-268439940,SKU-APP-9112,Scarf,5,5,4,2066.95,1415.82,651.13,440.12,26.73,0,0,2025-12-22 17:00:00,1,0,1
TXN-03-04658,STORE-006,Electronics,BrandA,Online,UPC-832441222,SKU-ELE-3516,Camera,6,6,0,1279.02,587.48,691.54,279.63,66.46,0,0,2025-12-27 19:00:00,1,1,1
TXN-03-01763,STORE-006,Electronics,BrandF,Online,UPC-966653809,SKU-ELE-5130,Monitor,7,7,0,150.15,105.91,44.24,28.02,6.57,0,0,2025-12-27 13:00:00,1,1,1
TXN-03-02784,STORE-020,Sports,BrandG,Online,UPC-400844930,SKU-SPO-2128,Water Bottle,2,2,2,604.88,428.83,176.05,364.03,61.59,0,0,2025-12-05 22:00:00,1,0,1
TXN-03-05575,STORE-004,Sports,BrandE,In-Store,UPC-298749793,SKU-SPO-7738,Backpack,2,2,2,502.78,249.43,253.35,342.22,90.83,0,0,2025-12-06 07:00:00,1,0,1
TXN-03-06071,STORE-004,Apparel,BrandF,In-Store,UPC-403485430,SKU-APP-5391,Dress,1,1,1,199.24,114.82,84.42,224.99,25.75,0,0,2025-12-25 08:00:00,0,0,1
TXN-03-02459,STORE-004,Home & Garden,BrandH,In-Store,UPC-558490293,SKU-HOM-2737,Cushion,8,8,3,2212.16,1453.62,758.54,340.93,64.41,0,0,2025-12-26 21:00:00,0,1,1
TXN-03-03581,STORE-004,Home & Garden,BrandG,In-Store,UPC-596378934,SKU-HOM-6585,Hose,7,7,1,3317.58,1827.71,1489.87,492.95,19.01,0,0,2025-12-07 08:00:00,0,0,1
TXN-03-03397,STORE-001,Apparel,BrandF,Mobile,UPC-625364647,SKU-APP-8722,T-Shirt,2,2,1,762.74,441.92,320.82,474.59,93.22,0,0,2025-12-25 06:00:00,1,0,1
TXN-03-03903,STORE-010,Apparel,BrandD,Mobile,UPC-593312658,SKU-APP-4873,Shoes,6,6,4,1786.62,1164.02,622.6,358.57,60.8,0,0,2025-12-11 18:00:00,1,1,1
TXN-03-01275,STORE-002,Home & Garden,BrandB,In-Store,UPC-829567105,SKU-HOM-7872,Rug,2,2,4,553.4,361.13,192.27,336.15,59.45,0,0,2025-12-02 06:00:00,0,1,1
TXN-03-04656,STORE-020,Sports,BrandG,Online,UPC-908267949,SKU-SPO-1595,Cap,9,9,1,3126.06,2030.24,1095.82,376.22,28.88,0,0,2025-12-07 08:00:00,1,0,1
TXN-03-04006,STORE-003,Sports,BrandA,In-Store,UPC-566157215,SKU-SPO-6345,Jersey,8,8,4,3243.6,1466.48,1777.12,469.2,63.75,0,0,2025-12-30 03:00:00,0,0,1
TXN-03-04265,STORE-019,Sports,BrandC,In-Store,UPC-803027696,SKU-SPO-9917,Water Bottle,3,3,2,825.0,467.07,357.93,299.06,24.06,0,0,2025-12-21 15:00:00,1,0,1
TXN-03-00262,STORE-014,Electronics,BrandG,Mobile,UPC-626907117,SKU-ELE-2454,Monitor,6,6,3,2202.6,1355.6,847.0,374.9,7.8,0,0,2025-12-05 00:00:00,1,0,1
TXN-03-02207,STORE-007,Electronics,BrandB,Mobile,UPC-762010390,SKU-ELE-5140,Speaker,5,5,0,2152.6,1418.04,734.56,454.81,24.29,0,0,2025-12-14 08:00:00,1,0,1
TXN-03-05205,STORE-008,Home & Garden,BrandA,In-Store,UPC-284506974,SKU-HOM-1937,Hose,6,6,0,1864.62,762.07,1102.55,392.65,81.88,1,1,2025-12-11 03:00:00,1,0,1
TXN-03-04449,STORE-009,Home & Garden,BrandD,Online,UPC-424847754,SKU-HOM-7053,Vase,9,9,2,680.31,308.55,371.76,94.87,19.28,0,0,2025-12-29 15:00:00,0,0,1
TXN-03-01924,STORE-013,Apparel,BrandC,Online,UPC-228760893,SKU-APP-5855,Dress,5,5,1,263.45,174.01,89.44,63.03,10.34,0,0,2025-12-06 09:00:00,0,0,1
TXN-03-04303,STORE-019,Home & Garden,BrandD,In-Store,UPC-609773841,SKU-HOM-7665,Hose,8,8,0,1740.72,1207.05,533.67,257.98,40.39,0,0,2025-12-21 16:00:00,1,0,1
TXN-03-05682,STORE-003,Sports,BrandB,In-Store,UPC-130077918,SKU-SPO-2230,Cap,1,1,4,127.94,53.55,74.39,141.12,13.18,0,0,2025-12-16 02:00:00,1,0,1
TXN-03-01491,STORE-019,Grocery,BrandC,Online,UPC-832167240,SKU-GRO-4844,Bread,6,6,1,1678.26,860.5,817.76,292.48,12.77,0,0,2025-12-18 13:00:00,1,0,1
TXN-03-03448,STORE-004,Electronics,BrandF,In-Store,UPC-227325343,SKU-ELE-2822,Phone,1,1,4,70.56,43.51,27.05,76.53,5.97,1,1,2025-12-13 16:00:00,0,0,1
TXN-03-01546,STORE-010,Home & Garden,BrandF,In-Store,UPC-633177661,SKU-HOM-8316,Chair,2,2,3,278.38,187.49,90.89,153.37,14.18,0,0,2025-12-22 14:00:00,1,1,1
TXN-03-01492,STORE-004,Apparel,BrandC,Online,UPC-357291509,SKU-APP-4295,T-Shirt,1,1,0,92.04,44.32,47.72,119.4,27.36,0,0,2025-12-13 06:00:00,0,1,1
TXN-03-05495,STORE-013,Electronics,BrandG,Online,UPC-338904570,SKU-ELE-6740,Laptop,8,8,0,3301.92,1911.77,1390.15,472.4,59.66,0,0,2025-12-30 00:00:00,1,0,1
TXN-03-06210,STORE-014,Home & Garden,BrandE,In-Store,UPC-434824836,SKU-HOM-3939,Plant Pot,3,3,4,130.14,65.98,64.16,55.35,11.97,0,0,2025-12-12 07:00:00,1,0,1
TXN-03-04875,STORE-007,Home & Garden,BrandB,In-Store,UPC-210110632,SKU-HOM-3741,Tool Set,5,5,0,598.75,421.47,177.28,133.17,13.42,1,1,2025-12-20 18:00:00,1,0,1
TXN-03-01442,STORE-009,Apparel,BrandD,In-Store,UPC-492207450,SKU-APP-6827,Socks,7,7,1,1153.67,659.63,494.04,172.33,7.52,0,0,2025-12-07 06:00:00,1,0,1
TXN-03-02211,STORE-009,Apparel,BrandD,Online,UPC-892785348,SKU-APP-6916,Hat,2,2,0,817.86,540.46,277.4,486.92,77.99,0,0,2025-12-05 04:00:00,1,1,1
TXN-03-04396,STORE-007,Sports,BrandH,In-Store,UPC-289901328,SKU-SPO-7314,Yoga Mat,2,2,2,15.58,7.15,8.43,8.28,0.49,1,0,2025-12-19 21:00:00,1,0,1
TXN-03-00936,STORE-001,Electronics,BrandB,Mobile,UPC-731103594,SKU-ELE-7603,Tablet,5,5,3,1570.45,638.47,931.98,366.8,52.71,1,1,2025-12-07 19:00:00,0,1,1
TXN-03-01671,STORE-004,Home & Garden,BrandB,In-Store,UPC-393556621,SKU-HOM-9964,Vase,5,5,4,667.1,276.95,390.15,149.37,15.95,0,0,2025-12-08 11:00:00,1,1,1
TXN-03-05654,STORE-017,Apparel,BrandG,Mobile,UPC-552522457,SKU-APP-8225,Hat,5,5,2,1688.55,1249.17,439.38,473.79,136.08,0,0,2025-12-12 05:00:00,1,0,1
TXN-03-01050,STORE-008,Home & Garden,BrandH,In-Store,UPC-721372435,SKU-HOM-7953,Hose,9,9,0,2244.87,1186.46,1058.41,300.16,50.73,0,0,2025-12-14 23:00:00,0,0,1
TXN-03-02140,STORE-006,Electronics,BrandD,In-Store,UPC-508721006,SKU-ELE-4341,Laptop,1,1,4,26.74,19.11,7.63,37.66,10.92,0,0,2025-12-30 17:00:00,0,0,1
TXN-03-01457,STORE-010,Grocery,BrandA,In-Store,UPC-999417312,SKU-GRO-2656,Pasta,8,8,1,435.04,283.25,151.79,62.86,8.48,0,0,2025-12-02 20:00:00,1,0,1
TXN-03-01294,STORE-016,Home & Garden,BrandF,In-Store,UPC-743057795,SKU-HOM-4886,Vase,9,9,0,2342.79,1217.03,1125.76,342.11,81.8,0,0,2025-12-17 09:00:00,1,0,1
TXN-03-04009,STORE-007,Grocery,BrandE,Mobile,UPC-477768049,SKU-GRO-4607,Snack Bar,7,7,4,253.26,188.02,65.24,44.44,8.26,0,0,2025-12-27 17:00:00,1,0,1
TXN-03-02901,STORE-011,Electronics,BrandH,Online,UPC-909756241,SKU-ELE-8856,Speaker,4,4,4,1818.24,901.95,916.29,481.2,26.64,0,0,2025-12-21 12:00:00,1,0,1
TXN-03-02786,STORE-019,Electronics,BrandF,In-Store,UPC-867806382,SKU-ELE-4838,Charger,1,1,3,287.24,122.35,164.89,362.37,75.13,0,0,2025-12-23 22:00:00,1,0,1
TXN-03-02176,STORE-004,Electronics,BrandF,Mobile,UPC-327418777,SKU-ELE-4669,Speaker,4,4,4,1275.36,723.54,551.82,339.32,20.48,0,0,2025-12-29 16:00:00,1,0,1
TXN-03-01762,STORE-001,Apparel,BrandF,Online,UPC-781059283,SKU-APP-6269,Hat,8,8,2,1386.24,773.39,612.85,228.06,54.78,0,0,2025-12-28 08:00:00,1,0,1
TXN-03-03224,STORE-006,Grocery,BrandB,In-Store,UPC-584272902,SKU-GRO-3681,Bread,1,1,1,398.26,185.05,213.21,490.08,91.82,0,0,2025-12-02 09:00:00,1,1,1
TXN-03-04845,STORE-006,Grocery,BrandB,In-Store,UPC-215501902,SKU-GRO-9641,Juice,7,7,2,1679.09,738.88,940.21,274.88,35.01,0,0,2025-12-24 22:00:00,0,0,1
TXN-03-00527,STORE-009,Apparel,BrandC,Mobile,UPC-251430107,SKU-APP-2529,Jacket,7,7,4,1232.84,591.22,641.62,224.27,48.15,0,0,2025-12-30 13:00:00,0,1,1
TXN-03-04851,STORE-006,Grocery,BrandG,In-Store,UPC-198518242,SKU-GRO-1084,Bread,5,5,2,815.1,447.3,367.8,178.01,14.99,0,0,2025-12-08 05:00:00,1,0,1
TXN-03-04525,STORE-003,Apparel,BrandF,In-Store,UPC-712803280,SKU-APP-7137,Jeans,2,2,2,260.72,182.06,78.66,178.86,48.5,0,0,2025-12-23 04:00:00,1,0,1
TXN-03-05557,STORE-011,Home & Garden,BrandH,Online,UPC-304620175,SKU-HOM-3673,Hose,3,3,4,503.22,327.41,175.81,196.36,28.62,0,0,2025-12-21 04:00:00,0,1,1
TXN-03-00315,STORE-005,Grocery,BrandA,Online,UPC-781738853,SKU-GRO-5288,Rice,8,8,0,1158.48,752.55,405.93,205.03,60.22,0,0,2025-12-10 22:00:00,0,0,1
TXN-03-05878,STORE-013,Home & Garden,BrandC,Online,UPC-672035769,SKU-HOM-7847,Rug,7,7,3,2323.3,1240.88,1082.42,333.99,2.09,0,0,2025-12-23 09:00:00,1,0,1
TXN-03-04991,STORE-016,Electronics,BrandF,Online,UPC-623029662,SKU-ELE-7247,Tablet,7,7,3,1836.31,830.23,1006.08,359.0,96.67,0,0,2025-12-19 18:00:00,0,1,1
TXN-03-05402,STORE-015,Apparel,BrandH,In-Store,UPC-396130363,SKU-APP-1579,Socks,9,9,2,3542.85,2571.29,971.56,484.98,91.33,0,0,2025-12-03 21:00:00,1,0,1
TXN-03-03674,STORE-007,Home & Garden,BrandF,In-Store,UPC-278897543,SKU-HOM-3323,Hose,5,5,1,1224.5,821.29,403.21,288.62,43.72,0,0,2025-12-18 13:00:00,0,0,1
TXN-03-06193,STORE-016,Home & Garden,BrandG,In-Store,UPC-233125029,SKU-HOM-5722,Vase,2,2,1,54.02,32.73,21.29,37.46,10.45,0,0,2025-12-05 14:00:00,1,0,1
TXN-03-00094,STORE-016,Electronics,BrandA,Online,UPC-484518793,SKU-ELE-6637,Monitor,2,2,3,704.34,331.51,372.83,420.72,68.55,0,0,2025-12-01 13:00:00,0,0,1
TXN-03-04829,STORE-008,Electronics,BrandA,Online,UPC-756942734,SKU-ELE-4568,Monitor,5,5,3,1496.1,617.85,878.25,417.66,118.44,0,0,2025-12-02 21:00:00,1,0,1
TXN-03-06110,STORE-001,Electronics,BrandD,In-Store,UPC-585851287,SKU-ELE-6966,Headphones,1,1,1,91.29,55.95,35.34,100.42,9.13,0,0,2025-12-11 15:00:00,1,0,1
TXN-03-00053,STORE-010,Sports,BrandB,In-Store,UPC-421783350,SKU-SPO-5006,Cap,1,1,1,230.05,159.03,71.02,263.38,33.33,0,0,2025-12-27 10:00:00,1,1,1
TXN-03-02691,STORE-011,Electronics,BrandH,In-Store,UPC-696520375,SKU-ELE-1020,Headphones,3,3,2,687.27,488.61,198.66,254.59,25.5,0,0,2025-12-07 23:00:00,0,0,1
TXN-03-01676,STORE-013,Home & Garden,BrandE,Online,UPC-855100319,SKU-HOM-1127,Chair,8,8,3,789.76,538.0,251.76,122.16,23.44,0,0,2025-12-17 17:00:00,1,0,1
TXN-03-05200,STORE-008,Sports,BrandA,In-Store,UPC-196161122,SKU-SPO-1961,Backpack,8,8,2,1099.92,630.64,469.28,150.02,12.53,0,0,2025-12-04 20:00:00,1,0,1
TXN-03-00223,STORE-011,Sports,BrandF,In-Store,UPC-464303406,SKU-SPO-7827,Cap,8,8,3,2471.84,999.64,1472.2,382.55,73.57,0,0,2025-12-17 09:00:00,1,0,1
TXN-03-06274,STORE-011,Grocery,BrandH,Online,UPC-544900315,SKU-GRO-6923,Snack Bar,4,4,0,675.6,322.22,353.38,235.35,66.45,0,0,2025-12-06 09:00:00,1,1,1
TXN-03-01340,STORE-017,Sports,BrandC,In-Store,UPC-825531854,SKU-SPO-3743,Jersey,4,4,2,182.28,133.08,49.2,52.64,7.07,0,0,2025-12-13 02:00:00,0,1,1
TXN-03-00038,STORE-013,Apparel,BrandC,Online,UPC-865590800,SKU-APP-2408,Dress,3,3,4,349.44,149.57,199.87,133.05,16.57,0,0,2025-12-24 14:00:00,1,1,1
TXN-03-03489,STORE-015,Sports,BrandE,Mobile,UPC-529305728,SKU-SPO-7089,Water Bottle,6,6,2,1640.22,917.8,722.42,388.76,115.39,0,0,2025-12-27 16:00:00,0,1,1
TXN-03-02319,STORE-020,Electronics,BrandH,In-Store,UPC-706452406,SKU-ELE-1777,Tablet,8,8,4,480.64,239.04,241.6,60.99,0.91,0,0,2025-12-05 23:00:00,1,0,1
TXN-03-03033,STORE-008,Home & Garden,BrandF,Online,UPC-510723349,SKU-HOM-6651,Lamp,9,9,4,680.31,481.88,198.43,106.58,30.99,0,0,2025-12-06 17:00:00,0,0,1
TXN-03-05136,STORE-008,Apparel,BrandH,Mobile,UPC-110994486,SKU-APP-2408,Scarf,6,6,0,2156.04,1268.59,887.45,380.12,20.78,0,0,2025-12-15 06:00:00,1,1,1
TXN-03-04162,STORE-014,Apparel,BrandE,Online,UPC-676897925,SKU-APP-8774,T-Shirt,6,6,3,468.48,239.72,228.76,100.05,21.97,0,0,2025-12-18 12:00:00,1,1,1
TXN-03-03925,STORE-006,Home & Garden,BrandG,In-Store,UPC-930265310,SKU-HOM-1630,Plant Pot,3,3,0,974.22,653.91,320.31,421.85,97.11,0,0,2025-12-10 12:00:00,1,1,1
TXN-03-02514,STORE-011,Sports,BrandF,Online,UPC-144202752,SKU-SPO-4875,Dumbbell,1,1,2,103.6,41.83,61.77,138.71,35.11,0,0,2025-12-20 12:00:00,1,0,1
TXN-03-06243,STORE-020,Electronics,BrandH,Online,UPC-548386182,SKU-ELE-9636,Monitor,8,8,1,1262.0,568.21,693.79,162.04,4.29,0,0,2025-12-22 17:00:00,0,0,1
TXN-03-05384,STORE-006,Sports,BrandE,In-Store,UPC-577542810,SKU-SPO-7213,Water Bottle,8,8,4,2007.36,1298.38,708.98,306.03,55.11,0,0,2025-12-12 08:00:00,1,1,1
TXN-03-01185,STORE-002,Home & Garden,BrandB,Mobile,UPC-892036361,SKU-HOM-4942,Chair,3,3,1,293.16,121.32,171.84,138.66,40.94,0,0,2025-12-02 16:00:00,1,1,1
TXN-03-00669,STORE-010,Home & Garden,BrandB,Mobile,UPC-765071517,SKU-HOM-5598,Cushion,2,2,1,138.48,57.98,80.5,98.08,28.84,1,0,2025-12-22 01:00:00,1,0,1
TXN-03-03413,STORE-007,Home & Garden,BrandA,In-Store,UPC-568442524,SKU-HOM-7735,Plant Pot,7,7,0,787.78,434.74,353.04,147.08,34.54,0,0,2025-12-05 09:00:00,1,0,1
TXN-03-04391,STORE-010,Apparel,BrandF,Mobile,UPC-741264775,SKU-APP-7232,Socks,7,7,1,740.74,448.62,292.12,107.55,1.73,0,0,2025-12-26 02:00:00,1,1,1
TXN-03-03341,STORE-015,Electronics,BrandH,In-Store,UPC-390068446,SKU-ELE-6976,Tablet,3,3,0,78.48,51.48,27.0,31.16,5.0,0,0,2025-12-26 10:00:00,1,0,1
TXN-03-04192,STORE-016,Apparel,BrandB,Online,UPC-247833216,SKU-APP-1033,T-Shirt,2,2,1,74.14,30.42,43.72,46.35,9.28,0,0,2025-12-06 17:00:00,0,0,1
TXN-03-01142,STORE-005,Grocery,BrandG,Online,UPC-854295112,SKU-GRO-9221,Bread,7,7,1,1088.29,674.75,413.54,208.12,52.65,1,1,2025-12-18 15:00:00,1,0,1
TXN-03-02063,STORE-014,Apparel,BrandD,Mobile,UPC-773635299,SKU-APP-9326,Scarf,5,5,0,54.45,40.74,13.71,11.49,0.6,0,0,2025-12-26 15:00:00,1,1,1
TXN-03-05283,STORE-013,Home & Garden,BrandC,In-Store,UPC-577944566,SKU-HOM-9450,Tool Set,7,7,3,1049.44,539.42,510.02,202.35,52.43,0,0,2025-12-18 12:00:00,1,1,1
TXN-03-04133,STORE-011,Apparel,BrandG,Online,UPC-777452077,SKU-APP-7303,Hat,4,4,4,665.92,348.25,317.67,207.23,40.75,0,0,2025-12-25 15:00:00,0,0,1
TXN-03-05743,STORE-019,Sports,BrandD,Online,UPC-950266403,SKU-SPO-8194,Backpack,1,1,1,262.01,117.77,144.24,345.85,83.84,0,0,2025-12-04 21:00:00,1,0,1
TXN-03-00391,STORE-003,Grocery,BrandA,Online,UPC-750714852,SKU-GRO-7990,Juice,8,8,4,2097.92,1473.17,624.75,290.47,28.23,0,0,2025-12-13 18:00:00,1,0,1
TXN-03-02952,STORE-003,Apparel,BrandD,In-Store,UPC-164006015,SKU-APP-5721,Scarf,9,9,2,3007.26,1296.7,1710.56,443.67,109.53,0,0,2025-12-03 14:00:00,1,0,1
TXN-03-00443,STORE-005,Sports,BrandE,In-Store,UPC-119161517,SKU-SPO-5396,Dumbbell,6,6,4,1501.8,1115.32,386.48,329.39,79.09,0,0,2025-12-24 18:00:00,1,0,1
TXN-03-01173,STORE-003,Electronics,BrandH,In-Store,UPC-646537239,SKU-ELE-3723,Charger,1,1,2,90.51,46.42,44.09,97.42,6.91,0,0,2025-12-04 01:00:00,1,0,1
TXN-03-04806,STORE-010,Grocery,BrandG,In-Store,UPC-915336079,SKU-GRO-8469,Bread,7,7,3,2173.36,1550.9,622.46,312.19,1.71,0,0,2025-12-21 18:00:00,1,0,1
TXN-03-04183,STORE-006,Grocery,BrandE,In-Store,UPC-364754957,SKU-GRO-2603,Milk,7,7,0,885.99,612.99,273.0,178.71,52.14,0,0,2025-12-22 13:00:00,1,1,1
TXN-03-03606,STORE-008,Apparel,BrandE,Online,UPC-435211538,SKU-APP-6406,Hat,8,8,3,2632.56,1641.77,990.79,388.83,59.76,0,0,2025-12-11 12:00:00,0,1,1
TXN-03-05940,STORE-007,Grocery,BrandD,In-Store,UPC-486741143,SKU-GRO-3061,Bread,8,8,0,704.16,380.59,323.57,103.57,15.55,0,0,2025-12-28 16:00:00,0,0,1
TXN-03-00940,STORE-007,Electronics,BrandC,In-Store,UPC-808406248,SKU-ELE-3405,Phone,1,1,0,250.7,171.12,79.58,279.7,29.0,0,0,2025-12-26 14:00:00,1,0,1
TXN-03-03405,STORE-003,Apparel,BrandG,In-Store,UPC-715389345,SKU-APP-9411,Hat,4,4,4,481.56,313.71,167.85,120.86,0.47,0,0,2025-12-19 20:00:00,0,0,1
TXN-03-04662,STORE-006,Grocery,BrandC,In-Store,UPC-843320590,SKU-GRO-9949,Cereal,6,6,0,599.76,298.81,300.95,129.3,29.34,0,0,2025-12-05 16:00:00,0,0,1
TXN-03-05190,STORE-014,Electronics,BrandG,Online,UPC-522555125,SKU-ELE-4407,Charger,3,3,3,1232.73,873.37,359.36,433.92,23.01,0,0,2025-12-25 20:00:00,1,0,1
TXN-03-03572,STORE-018,Home & Garden,BrandG,In-Store,UPC-655543000,SKU-HOM-9773,Tool Set,5,5,1,1863.45,787.58,1075.87,413.27,40.58,0,0,2025-12-08 16:00:00,1,0,1
TXN-03-00677,STORE-015,Electronics,BrandA,In-Store,UPC-367581458,SKU-ELE-5195,Phone,5,5,2,224.8,163.82,60.98,53.51,8.55,0,0,2025-12-16 12:00:00,0,0,1
TXN-03-04798,STORE-002,Home & Garden,BrandC,In-Store,UPC-115558112,SKU-HOM-5703,Plant Pot,2,2,0,159.06,117.76,41.3,98.5,18.97,0,0,2025-12-14 20:00:00,0,0,1
TXN-03-04912,STORE-013,Grocery,BrandA,In-Store,UPC-410268214,SKU-GRO-1116,Bread,4,4,4,1042.08,587.56,454.52,294.72,34.2,0,0,2025-12-17 16:00:00,0,0,1
TXN-03-16440,STORE-008,Apparel,BrandH,Online,UPC-496076036,SKU-APP-9388,Jacket,7,7,1,2882.6,1900.59,982.01,481.79,69.99,0,0,2025-12-22 01:00:00,1,0,1
TXN-03-04455,STORE-009,Home & Garden,BrandA,Online,UPC-773239949,SKU-HOM-2119,Vase,6,6,0,1873.56,1347.99,525.57,366.07,53.81,0,0,2025-12-16 05:00:00,1,0,1
TXN-03-03737,STORE-016,Electronics,BrandC,Online,UPC-263854178,SKU-ELE-6187,Camera,9,9,0,269.01,126.72,142.29,36.16,6.27,0,0,2025-12-26 18:00:00,1,0,1
TXN-03-03871,STORE-010,Grocery,BrandF,Online,UPC-843727739,SKU-GRO-5568,Coffee,2,2,0,306.56,132.14,174.42,164.63,11.35,0,0,2025-12-27 04:00:00,1,0,1
TXN-03-01177,STORE-002,Grocery,BrandC,In-Store,UPC-313296886,SKU-GRO-2643,Rice,9,9,2,2722.5,1642.66,1079.84,305.7,3.2,0,0,2025-12-11 04:00:00,1,1,1
TXN-03-02883,STORE-016,Home & Garden,BrandE,Online,UPC-691229348,SKU-HOM-3463,Hose,8,8,2,1607.6,1037.84,569.76,269.4,68.45,0,0,2025-12-29 10:00:00,1,0,1
TXN-03-01907,STORE-002,Sports,BrandB,In-Store,UPC-116749215,SKU-SPO-5024,Jersey,8,8,2,693.28,388.1,305.18,114.0,27.34,1,0,2025-12-28 13:00:00,1,1,1
TXN-03-01240,STORE-013,Sports,BrandG,Online,UPC-480328330,SKU-SPO-9927,Resistance Band,3,3,1,208.02,113.94,94.08,74.49,5.15,0,0,2025-12-20 18:00:00,1,0,1
TXN-03-00896,STORE-003,Apparel,BrandH,In-Store,UPC-627081953,SKU-APP-4964,Shoes,5,5,2,1497.55,1116.55,381.0,313.95,14.44,0,0,2025-12-18 11:00:00,1,0,1
TXN-03-04196,STORE-002,Electronics,BrandH,Mobile,UPC-400795907,SKU-ELE-8111,Phone,9,9,1,1045.53,673.18,372.35,117.54,1.37,1,0,2025-12-09 03:00:00,1,0,1
TXN-03-03087,STORE-005,Grocery,BrandB,In-Store,UPC-913407644,SKU-GRO-4401,Cereal,3,3,1,100.2,57.71,42.49,42.48,9.08,0,0,2025-12-14 06:00:00,1,0,1
TXN-03-00910,STORE-013,Electronics,BrandG,In-Store,UPC-185051497,SKU-ELE-7288,Phone,2,2,1,601.18,245.81,355.37,308.69,8.1,0,0,2025-12-25 23:00:00,1,1,1
TXN-03-00802,STORE-011,Electronics,BrandF,In-Store,UPC-353766880,SKU-ELE-8336,Speaker,2,2,3,235.32,173.77,61.55,119.73,2.07,0,0,2025-12-09 01:00:00,0,0,1
TXN-03-06055,STORE-019,Sports,BrandC,Mobile,UPC-397112990,SKU-SPO-8448,Dumbbell,8,8,0,1540.4,1021.02,519.38,272.63,80.08,1,0,2025-12-23 19:00:00,1,1,1
